"filename", "language", "JavaScript", "PHP", "JSON", "XML", "CSS", "Markdown", "HTML", "SQL", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\it.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\ja.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\km.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\ko.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\ku.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\lt.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\lv.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\mk.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\mn.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\nb.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\nl.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\no.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\oc.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\pl.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\pt-br.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\pt.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\ro.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\ru.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\si.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\sk.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\sl.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\sq.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\sr-latn.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\sr.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\sv.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\th.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\tr.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\tt.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\ug.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\uk.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\vi.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\zh-cn.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\a11yhelp\dialogs\lang\zh.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\about\dialogs\about.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloonpanel\skins\kama\balloonpanel.css", "CSS", 0, 0, 0, 0, 168, 0, 0, 0, 0, 15, 38, 221
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloonpanel\skins\moono-lisa\balloonpanel.css", "CSS", 0, 0, 0, 0, 174, 0, 0, 0, 0, 15, 35, 224
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloonpanel\skins\moono\balloonpanel.css", "CSS", 0, 0, 0, 0, 182, 0, 0, 0, 0, 16, 40, 238
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloontoolbar\skins\default.css", "CSS", 0, 0, 0, 0, 72, 0, 0, 0, 0, 10, 14, 96
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloontoolbar\skins\kama\balloontoolbar.css", "CSS", 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 5, 31
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloontoolbar\skins\moono-lisa\balloontoolbar.css", "CSS", 0, 0, 0, 0, 32, 0, 0, 0, 0, 6, 7, 45
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\balloontoolbar\skins\moono\balloontoolbar.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 5, 6, 35
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\clipboard\dialogs\paste.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\colordialog\dialogs\colordialog.css", "CSS", 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 4, 21
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\colordialog\dialogs\colordialog.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\copyformatting\cursors\cursor-disabled.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\copyformatting\cursors\cursor.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\copyformatting\styles\copyformatting.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 10, 6, 46
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\dialog\dialogDefinition.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 5
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\dialog\styles\dialog.css", "CSS", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\div\dialogs\div.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\easyimage\dialogs\easyimagealt.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\easyimage\styles\easyimage.css", "CSS", 0, 0, 0, 0, 77, 0, 0, 0, 0, 23, 19, 119
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 34, 73
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 7, 19
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\README.md", "Markdown", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 40, 103
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\plugindefinition.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\_helpers\tools.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\authentication.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\exportpdf.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\configfilename.html", "HTML", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 7, 28
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\configfilename.md", "Markdown", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 21, 47
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\emptyeditor.html", "HTML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 6, 19
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\emptyeditor.md", "Markdown", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 12, 35
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\integration.html", "HTML", 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 34, 149
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\integration.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\integrations\easyimage.html", "HTML", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 7, 28
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\integrations\easyimage.md", "Markdown", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 11, 27
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\notifications.html", "HTML", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 5, 20
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\notifications.md", "Markdown", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 11, 37
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\notificationsasync.html", "HTML", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 11, 46
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\notificationsasync.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 11, 28
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\paperformat.html", "HTML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 5, 30
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\paperformat.md", "Markdown", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 6, 19
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\readonly.html", "HTML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 6, 19
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\readonly.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 12, 29
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\stylesheets.html", "HTML", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 7, 37
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\stylesheets.md", "Markdown", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 8, 20
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokenfetching.html", "HTML", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 7, 24
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokenfetching.md", "Markdown", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 8, 20
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokentwoeditorscorrect.html", "HTML", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 9, 39
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokentwoeditorscorrect.md", "Markdown", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 15
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokentwoeditorswrong.html", "HTML", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 9, 39
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokentwoeditorswrong.md", "Markdown", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 15
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokenwithouturl.html", "HTML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 20
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\tokenwithouturl.md", "Markdown", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 14, 32
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\wrongendpoint.html", "HTML", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 5, 22
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\manual\wrongendpoint.md", "Markdown", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 12, 35
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\notification.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\resourcespaths.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\statistics.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\exportpdf\tests\stylesheets.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\find\dialogs\find.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 25
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\button.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\checkbox.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\form.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\hiddenfield.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\radio.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\select.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 21
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\textarea.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\forms\dialogs\textfield.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\iframe\dialogs\iframe.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\image\dialogs\image.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 44
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\imagebase\styles\imagebase.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\link\dialogs\anchor.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\link\dialogs\link.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 30
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\liststyle\dialogs\liststyle.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\pastefromgdocs\filter\default.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\pastefromlibreoffice\filter\default.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\pastefromword\filter\default.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 42
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\pastetools\filter\common.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 24
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\pastetools\filter\image.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\preview\preview.html", "HTML", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 14
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\preview\styles\screen.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 5
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\README.md", "Markdown", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 30, 82
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\dialogs\dialog.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 4, 24
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\dialogs\options.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\dialogs\toolbar.css", "CSS", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 2, 72
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\scayt\skins\moono-lisa\scayt.css", "CSS", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 5, 26
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\smiley\dialogs\smiley.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\af.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\ar.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\az.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\bg.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\ca.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\cs.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\cy.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\da.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\de-ch.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\de.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\el.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\en-au.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\en-ca.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\en-gb.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\en.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\eo.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\es-mx.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\es.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\shopbanhanglaravel\public\backend\ckeditor\plugins\specialchar\dialogs\lang\et.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
